acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
342,14/7/15,1,167.1139385,1,0
342,15/7/15,1,29.66469733,1,0
342,16/7/15,1,7.449458667,0,0
342,17/7/15,1,38.148739,0,0
342,18/7/15,0,0,0,0
342,19/7/15,0,0,0,0
342,20/7/15,1,57.51389083,0,0
342,21/7/15,1,25.48405583,0,0
342,22/7/15,1,77.37994617,1,0
342,23/7/15,2,98.08780633,0,0
342,24/7/15,1,63.389731,1,0
342,25/7/15,1,42.27706767,0,0
342,27/7/15,2,138.2982152,2,0
342,28/7/15,1,140.5157733,2,0
342,29/7/15,1,113.0117623,2,0
342,30/7/15,1,166.1275603,2,0
342,31/7/15,1,21.48735717,0,0
342,1/8/15,1,182.8858892,0,0
342,2/8/15,1,228.1482515,1,0
342,3/8/15,1,42.121156,0,0
342,4/8/15,1,141.864615,1,0
342,5/8/15,0,0,0,0
342,6/8/15,0,0,0,0
342,7/8/15,0,0,0,0
342,8/8/15,0,0,0,0
342,9/8/15,0,0,0,0
342,10/8/15,0,0,0,0
342,11/8/15,0,0,0,0
342,12/8/15,0,0,0,0
342,13/8/15,0,0,0,0
342,14/8/15,0,0,0,0
342,15/8/15,0,0,0,0
342,16/8/15,0,0,0,0
342,17/8/15,0,0,0,0
342,18/8/15,0,0,0,0
342,19/8/15,0,0,0,0
342,20/8/15,0,0,0,0
342,21/8/15,0,0,0,0
342,22/8/15,0,0,0,0
342,23/8/15,0,0,0,0
342,24/8/15,0,0,0,0
342,25/8/15,0,0,0,0
342,26/8/15,0,0,0,0
342,27/8/15,0,0,0,0
343,7/12/14,0,0,0,0
343,8/12/14,0,0,0,0
343,9/12/14,0,0,0,0
343,10/12/14,0,0,0,0
343,11/12/14,1,20.604055,0,0
343,12/12/14,0,0,0,0
343,13/12/14,1,62.691258,0,0
343,14/12/14,1,360.2877928,2,0
343,15/12/14,1,131.411506,1,0
343,16/12/14,0,0,0,0
343,17/12/14,0,0,0,0
343,18/12/14,0,0,0,0
343,19/12/14,0,0,0,0
343,20/12/14,0,0,0,0
343,21/12/14,0,0,0,0
343,22/12/14,1,296.35534,1,0
343,23/12/14,1,184.4828007,1,0
343,24/12/14,1,98.14462633,1,0
343,25/12/14,0,0,0,0
343,26/12/14,0,0,0,0
343,27/12/14,0,0,0,0
343,28/12/14,0,0,0,0
343,29/12/14,0,0,0,0
343,30/12/14,0,0,0,0
343,31/12/14,0,0,0,0
343,1/1/15,0,0,0,0
343,2/1/15,0,0,0,0
343,3/1/15,1,217.1502403,2,0
343,4/1/15,1,9.344551167,1,0
343,5/1/15,0,0,0,0
343,6/1/15,0,0,0,0
343,7/1/15,0,0,0,0
343,8/1/15,0,0,0,0
343,9/1/15,0,0,0,0
343,10/1/15,2,122.4430023,0,0
343,11/1/15,1,19.1887865,0,0
343,12/1/15,0,0,0,0
343,13/1/15,0,0,0,0
343,14/1/15,0,0,0,0
343,15/1/15,0,0,0,0
343,16/1/15,0,0,0,0
343,17/1/15,1,42.1647795,0,0
343,18/1/15,0,0,0,0
343,19/1/15,0,0,0,0
343,20/1/15,0,0,0,0
343,21/1/15,0,0,0,0
343,22/1/15,0,0,0,0
343,23/1/15,0,0,0,0
343,24/1/15,1,8.286882167,0,0
343,25/1/15,0,0,0,0
343,26/1/15,0,0,0,0
343,27/1/15,0,0,0,0
343,28/1/15,0,0,0,0
343,29/1/15,0,0,0,0
343,30/1/15,1,78.60026583,0,0
343,31/1/15,0,0,0,0
343,1/2/15,1,86.47995783,0,0
343,2/2/15,1,3.908681167,1,0
343,3/2/15,1,10.59830833,0,0
343,4/2/15,1,142.5240088,0,0
343,5/2/15,1,67.56476267,0,0
343,6/2/15,1,106.964025,2,0
343,7/2/15,1,88.95656567,0,0
343,8/2/15,1,68.50766267,1,0
343,9/2/15,0,0,0,0
343,10/2/15,0,0,0,0
343,11/2/15,0,0,0,0
343,12/2/15,1,68.67696283,1,0
343,13/2/15,0,0,0,0
343,14/2/15,0,0,0,0
343,15/2/15,1,84.49410933,0,0
343,16/2/15,1,165.9532798,2,0
343,17/2/15,1,64.26076167,1,0
343,18/2/15,0,0,0,0
343,19/2/15,0,0,0,0
343,20/2/15,0,0,0,0
343,21/2/15,1,26.04459467,0,0
343,22/2/15,0,0,0,0
343,23/2/15,0,0,0,0
343,24/2/15,0,0,0,0
343,25/2/15,0,0,0,0
343,26/2/15,0,0,0,0
343,27/2/15,0,0,0,0
343,28/2/15,0,0,0,0
343,1/3/15,0,0,0,0
343,2/3/15,0,0,0,0
343,3/3/15,1,122.9703845,1,0
343,4/3/15,1,29.27655967,1,0
343,5/3/15,0,0,0,0
343,6/3/15,0,0,0,0
343,7/3/15,0,0,0,0
343,8/3/15,0,0,0,0
343,9/3/15,0,0,0,0
343,10/3/15,0,0,0,1
343,11/3/15,0,0,0,0
343,12/3/15,1,12.22101817,0,0
343,13/3/15,0,0,0,0
344,11/1/15,2,20.0477405,0,0
344,12/1/15,1,301.955414,2,0
344,13/1/15,1,57.59288617,0,0
344,14/1/15,1,93.0164545,1,0
344,15/1/15,1,18.18192433,0,0
344,16/1/15,1,40.3819395,0,0
344,17/1/15,1,83.80149733,1,0
344,18/1/15,2,207.5174735,1,0
344,19/1/15,1,136.3013802,2,0
344,20/1/15,1,51.72665033,1,0
344,21/1/15,1,56.55404867,0,0
344,22/1/15,1,54.362772,1,0
344,23/1/15,0,0,0,0
344,24/1/15,0,0,0,0
344,25/1/15,0,0,0,0
344,26/1/15,0,0,0,0
344,27/1/15,1,27.3913605,0,0
344,28/1/15,0,0,0,0
344,29/1/15,0,0,0,0
344,30/1/15,0,0,0,0
344,31/1/15,2,58.25814033,0,0
344,1/2/15,0,0,0,0
344,2/2/15,0,0,0,0
344,3/2/15,0,0,0,0
344,4/2/15,0,0,0,0
344,5/2/15,0,0,0,0
344,6/2/15,0,0,0,0
344,7/2/15,0,0,0,0
344,8/2/15,0,0,0,0
344,9/2/15,0,0,0,0
344,10/2/15,0,0,0,0
344,11/2/15,0,0,0,0
344,12/2/15,0,0,0,0
344,13/2/15,0,0,0,0
344,14/2/15,1,21.95801633,0,0
344,15/2/15,0,0,0,0
344,16/2/15,0,0,0,0
344,17/2/15,0,0,0,0
344,18/2/15,0,0,0,0
344,19/2/15,0,0,0,0
344,20/2/15,0,0,0,0
344,21/2/15,0,0,0,0
344,22/2/15,1,15.65287467,0,0
344,23/2/15,1,71.58037317,0,0
344,24/2/15,0,0,0,0
344,25/2/15,0,0,0,0
344,26/2/15,0,0,0,0
344,27/2/15,0,0,0,0
344,28/2/15,0,0,0,0
344,1/3/15,0,0,0,0
344,2/3/15,0,0,0,0
344,3/3/15,0,0,0,0
344,4/3/15,0,0,0,1
344,5/3/15,0,0,0,0
344,6/3/15,0,0,0,0
344,7/3/15,0,0,0,0
344,8/3/15,1,19.80473883,0,0
344,9/3/15,0,0,0,0
344,10/3/15,0,0,0,0
344,11/3/15,0,0,0,0
344,12/3/15,1,10.62768383,0,0
344,13/3/15,1,36.465644,0,0
344,14/3/15,1,93.277679,2,0
344,15/3/15,0,0,0,0
344,16/3/15,1,8.435909333,0,0
344,17/3/15,1,5.356341667,0,0
344,18/3/15,0,0,0,0
344,19/3/15,0,0,0,0
344,20/3/15,0,0,0,0
344,21/3/15,0,0,0,0
344,22/3/15,1,35.26400933,0,0
344,23/3/15,1,40.4355065,1,0
344,24/3/15,1,58.703689,1,0
344,25/3/15,0,0,0,0
344,26/3/15,0,0,0,0
344,27/3/15,0,0,0,0
344,28/3/15,0,0,0,0
344,29/3/15,0,0,0,0
344,30/3/15,1,20.613877,1,0
344,31/3/15,0,0,0,0
344,1/4/15,1,98.397226,0,0
344,2/4/15,1,2.502215,1,0
344,3/4/15,0,0,0,0
344,4/4/15,0,0,0,0
344,5/4/15,0,0,0,0
344,6/4/15,0,0,0,0
344,7/4/15,1,49.5863835,0,0
344,8/4/15,1,55.97309183,1,0
344,9/4/15,1,17.38563267,0,0
344,10/4/15,1,38.04965567,0,0
344,11/4/15,1,21.51713117,1,0
344,12/4/15,0,0,0,0
344,13/4/15,0,0,0,0
344,14/4/15,1,87.91858067,1,0
344,15/4/15,1,123.2172963,1,0
344,16/4/15,2,65.78102567,0,0
344,17/4/15,0,0,0,0
344,18/4/15,1,3.620758833,0,0
344,19/4/15,0,0,0,0
344,20/4/15,1,63.366943,1,0
344,21/4/15,0,0,0,0
344,22/4/15,0,0,0,0
344,23/4/15,0,0,0,0
344,24/4/15,0,0,0,0
344,25/4/15,0,0,0,0
344,26/4/15,0,0,0,0
344,27/4/15,0,0,0,0
344,28/4/15,0,0,0,0
344,29/4/15,0,0,0,0
344,30/4/15,1,11.79440567,0,0
344,1/5/15,1,2.930145333,0,0
344,2/5/15,0,0,0,0
344,3/5/15,0,0,0,0
344,4/5/15,1,10.30162367,0,0
344,5/5/15,1,2.917094333,0,0
344,6/5/15,0,0,0,0
344,7/5/15,0,0,0,0
344,8/5/15,1,84.98927017,1,0
344,9/5/15,1,46.48322583,1,0
344,10/5/15,0,0,0,0
344,11/5/15,0,0,0,1
344,12/5/15,0,0,0,0
344,13/5/15,1,59.27696017,0,0
344,14/5/15,1,65.74265833,1,0
344,15/5/15,1,28.45041917,0,0
344,16/5/15,0,0,0,0
344,17/5/15,1,46.63811933,1,0
344,18/5/15,0,0,0,0
344,19/5/15,0,0,0,0
344,20/5/15,0,0,0,0
344,21/5/15,0,0,0,0
344,22/5/15,0,0,0,0
344,23/5/15,1,84.48517833,0,0
344,24/5/15,1,122.8786147,1,0
344,25/5/15,1,64.64372433,1,0
344,26/5/15,0,0,0,0
344,27/5/15,0,0,0,0
344,28/5/15,0,0,0,0
344,29/5/15,0,0,0,0
344,30/5/15,1,50.5943895,0,0
344,31/5/15,2,119.8795732,1,0
344,1/6/15,0,0,0,0
344,2/6/15,0,0,0,0
344,3/6/15,0,0,0,0
344,4/6/15,1,18.82019533,0,0
344,5/6/15,0,0,0,0
344,6/6/15,1,133.8024662,2,0
344,7/6/15,0,0,0,0
344,8/6/15,1,20.255809,0,0
344,9/6/15,0,0,0,0
344,10/6/15,1,41.4888135,1,0
344,11/6/15,2,19.0891765,0,0
344,12/6/15,0,0,0,0
344,13/6/15,0,0,0,0
344,14/6/15,0,0,0,0
344,15/6/15,0,0,0,0
344,16/6/15,0,0,0,0
344,17/6/15,0,0,0,0
344,18/6/15,0,0,0,0
344,19/6/15,0,0,0,0
344,20/6/15,0,0,0,0
344,21/6/15,0,0,0,0
344,22/6/15,0,0,0,0
344,23/6/15,0,0,0,0
344,24/6/15,0,0,0,0
344,25/6/15,0,0,0,0
344,26/6/15,0,0,0,0
344,27/6/15,0,0,0,0
344,28/6/15,0,0,0,0
344,29/6/15,0,0,0,1
344,30/6/15,0,0,0,0
344,1/7/15,0,0,0,0
344,2/7/15,0,0,0,0
344,3/7/15,0,0,0,0
344,4/7/15,0,0,0,0
344,5/7/15,0,0,0,0
344,6/7/15,0,0,0,0
344,7/7/15,0,0,0,0
344,8/7/15,1,67.27981117,0,0
344,9/7/15,0,0,0,0
344,10/7/15,2,102.0202137,2,0
344,11/7/15,0,0,0,0
344,12/7/15,0,0,0,0
344,13/7/15,0,0,0,0
344,14/7/15,1,48.11903267,0,0
344,15/7/15,1,5.800060667,0,0
344,16/7/15,1,20.014311,0,0
344,17/7/15,1,23.2091725,0,0
344,18/7/15,1,62.3047925,0,0
344,19/7/15,1,19.00496617,1,0
344,20/7/15,0,0,0,0
344,21/7/15,0,0,0,0
344,22/7/15,1,109.9776885,1,0
344,23/7/15,1,4.8112025,1,0
344,24/7/15,1,181.8010328,1,0
344,25/7/15,2,148.4933667,2,0
344,27/7/15,2,92.9117765,2,0
344,28/7/15,1,61.24291483,1,0
344,29/7/15,1,95.64834567,1,0
344,30/7/15,1,122.6652493,3,0
344,31/7/15,0,0,0,0
344,1/8/15,0,0,0,0
344,2/8/15,0,0,0,0
344,3/8/15,0,0,0,0
344,4/8/15,0,0,0,0
344,5/8/15,0,0,0,0
344,6/8/15,0,0,0,0
344,7/8/15,0,0,0,0
344,8/8/15,0,0,0,0
344,9/8/15,0,0,0,0
344,10/8/15,0,0,0,0
344,11/8/15,0,0,0,0
344,12/8/15,0,0,0,0
344,13/8/15,0,0,0,0
344,14/8/15,0,0,0,0
344,15/8/15,0,0,0,0
344,16/8/15,0,0,0,0
344,17/8/15,0,0,0,0
344,18/8/15,0,0,0,0
344,19/8/15,0,0,0,0
344,20/8/15,0,0,0,0
344,21/8/15,0,0,0,0
344,22/8/15,0,0,0,0
344,23/8/15,0,0,0,0
344,24/8/15,0,0,0,0
344,25/8/15,0,0,0,0
344,26/8/15,0,0,0,0
344,27/8/15,0,0,0,0
345,7/1/15,1,2.227015833,0,0
345,8/1/15,0,0,0,0
345,9/1/15,1,9.730320667,0,0
345,10/1/15,1,101.1470377,0,0
345,11/1/15,1,53.155791,0,0
345,12/1/15,0,0,0,0
345,13/1/15,1,80.35158783,0,0
345,14/1/15,0,0,0,0
345,15/1/15,0,0,0,0
345,16/1/15,0,0,0,0
345,17/1/15,1,185.4589773,2,0
345,18/1/15,0,0,0,0
345,19/1/15,0,0,0,0
345,20/1/15,0,0,0,0
345,21/1/15,0,0,0,0
345,22/1/15,0,0,0,0
345,23/1/15,1,2.369780667,0,0
345,24/1/15,1,38.42423017,0,0
345,25/1/15,1,46.69288717,1,0
345,26/1/15,0,0,0,0
345,27/1/15,3,73.79839067,0,0
345,28/1/15,0,0,0,0
345,29/1/15,0,0,0,0
345,30/1/15,0,0,0,0
345,31/1/15,1,86.46079267,1,0
345,1/2/15,1,61.168023,0,0
345,2/2/15,0,0,1,0
345,3/2/15,0,0,0,0
345,4/2/15,0,0,0,0
345,5/2/15,0,0,0,0
345,6/2/15,0,0,0,0
345,7/2/15,1,177.1887073,0,0
345,8/2/15,0,0,0,0
345,9/2/15,0,0,0,0
345,10/2/15,0,0,0,0
345,11/2/15,0,0,0,0
345,12/2/15,0,0,0,0
345,13/2/15,0,0,0,0
345,14/2/15,1,27.21236883,0,0
345,15/2/15,0,0,0,0
345,16/2/15,0,0,0,0
345,17/2/15,0,0,0,0
345,18/2/15,0,0,0,0
345,19/2/15,0,0,0,0
345,20/2/15,0,0,0,0
345,21/2/15,1,7.902704833,0,0
345,22/2/15,0,0,0,0
345,23/2/15,0,0,0,0
345,24/2/15,1,2.123608167,0,0
345,25/2/15,0,0,0,0
345,26/2/15,2,18.39210267,0,0
345,27/2/15,0,0,0,0
345,28/2/15,1,72.3773295,0,0
345,1/3/15,0,0,0,0
345,2/3/15,1,38.07554833,0,0
345,3/3/15,0,0,0,0
345,4/3/15,0,0,0,0
345,5/3/15,0,0,0,0
345,6/3/15,0,0,0,0
345,7/3/15,1,56.342482,0,0
345,8/3/15,1,19.40901817,1,0
345,9/3/15,0,0,0,0
345,10/3/15,0,0,0,0
345,11/3/15,0,0,0,0
345,12/3/15,0,0,0,0
345,13/3/15,0,0,0,0
345,14/3/15,2,78.9068005,0,0
345,15/3/15,1,34.04046733,1,0
345,16/3/15,1,8.028877167,0,0
345,17/3/15,0,0,0,0
345,18/3/15,0,0,0,0
345,19/3/15,1,15.180846,0,0
345,20/3/15,1,48.24983683,1,0
345,21/3/15,1,158.3096958,1,0
345,22/3/15,0,0,0,0
345,23/3/15,0,0,0,0
345,24/3/15,1,22.52053867,0,0
345,25/3/15,1,44.6976595,1,0
345,26/3/15,0,0,0,0
345,27/3/15,0,0,0,0
345,28/3/15,0,0,0,0
345,29/3/15,0,0,0,0
345,30/3/15,0,0,0,0
345,31/3/15,0,0,0,0
345,1/4/15,1,29.6218645,0,0
345,2/4/15,1,62.08248017,0,0
345,3/4/15,1,58.87269133,1,0
345,4/4/15,1,57.01070083,0,0
345,5/4/15,1,3.049303,1,0
345,6/4/15,0,0,0,0
345,7/4/15,1,10.824916,0,0
345,8/4/15,0,0,0,0
345,9/4/15,0,0,0,0
345,10/4/15,0,0,0,0
345,11/4/15,1,27.07260933,0,0
345,12/4/15,1,51.5957405,0,0
345,13/4/15,1,9.342907,0,0
345,14/4/15,1,44.16444767,1,0
345,15/4/15,1,107.2345752,1,0
345,16/4/15,1,35.085488,0,0
345,17/4/15,1,37.8559405,0,0
345,18/4/15,1,62.22893483,0,0
345,19/4/15,1,11.21908733,1,0
345,20/4/15,0,0,0,0
345,21/4/15,0,0,0,0
345,22/4/15,0,0,0,0
345,23/4/15,0,0,0,1
345,24/4/15,0,0,0,0
345,25/4/15,0,0,0,0
345,26/4/15,1,17.15415333,0,0
345,27/4/15,0,0,0,0
345,28/4/15,0,0,0,0
345,29/4/15,0,0,0,0
345,30/4/15,0,0,0,0
345,1/5/15,0,0,0,0
345,2/5/15,0,0,0,0
345,3/5/15,1,17.38877867,0,0
345,4/5/15,2,7.6127015,0,0
345,5/5/15,0,0,0,0
345,6/5/15,1,65.7618305,1,0
345,7/5/15,1,42.79672883,0,0
345,8/5/15,0,0,0,0
345,9/5/15,0,0,0,0
345,10/5/15,0,0,0,0
345,11/5/15,0,0,0,1
345,12/5/15,0,0,0,0
345,13/5/15,0,0,0,0
345,14/5/15,1,24.914215,1,0
345,15/5/15,0,0,0,0
345,16/5/15,1,173.9532915,0,0
345,17/5/15,1,27.77234467,0,0
345,18/5/15,1,113.8916015,1,0
345,19/5/15,1,61.23275667,1,0
345,20/5/15,1,15.783154,0,0
345,21/5/15,0,0,0,0
345,22/5/15,0,0,0,0
345,23/5/15,1,137.7401312,0,0
345,24/5/15,1,308.422316,2,0
345,25/5/15,0,0,0,0
345,26/5/15,0,0,0,0
345,27/5/15,1,4.351129667,0,0
345,28/5/15,1,2.616258167,0,0
345,29/5/15,1,156.9557862,0,0
345,30/5/15,1,182.2107617,1,0
345,31/5/15,1,52.2998065,1,0
345,1/6/15,0,0,0,0
345,2/6/15,0,0,0,0
345,3/6/15,0,0,0,0
345,4/6/15,0,0,0,0
345,5/6/15,0,0,0,0
345,6/6/15,1,8.938881833,0,0
345,7/6/15,1,65.66362533,0,0
345,8/6/15,1,58.702111,1,0
345,9/6/15,1,2.817890333,0,0
345,10/6/15,2,51.03404933,0,0
345,11/6/15,0,0,0,0
345,12/6/15,0,0,0,0
345,13/6/15,0,0,0,0
345,14/6/15,0,0,0,0
345,15/6/15,0,0,0,0
345,16/6/15,0,0,0,0
345,17/6/15,0,0,0,0
345,18/6/15,0,0,0,0
345,19/6/15,0,0,0,0
345,20/6/15,0,0,0,0
345,21/6/15,0,0,0,0
345,22/6/15,0,0,0,0
345,23/6/15,0,0,0,0
345,24/6/15,1,13.29925867,0,0
345,25/6/15,0,0,0,0
345,26/6/15,0,0,0,0
345,27/6/15,0,0,0,0
345,28/6/15,0,0,0,0
345,29/6/15,0,0,0,0
345,30/6/15,0,0,0,0
345,1/7/15,0,0,0,0
345,2/7/15,0,0,0,0
345,3/7/15,0,0,0,0
345,4/7/15,0,0,0,0
345,5/7/15,0,0,0,0
345,6/7/15,0,0,0,0
345,7/7/15,0,0,0,0
345,8/7/15,0,0,0,0
345,9/7/15,0,0,0,0
345,10/7/15,0,0,0,0
345,11/7/15,0,0,0,0
345,12/7/15,0,0,0,0
345,13/7/15,0,0,0,0
345,14/7/15,0,0,0,0
345,15/7/15,0,0,0,0
345,16/7/15,0,0,0,0
345,17/7/15,0,0,0,0
345,18/7/15,0,0,0,0
345,19/7/15,0,0,0,0
345,20/7/15,0,0,0,0
345,21/7/15,0,0,0,0
345,22/7/15,0,0,0,0
345,23/7/15,0,0,0,0
345,24/7/15,0,0,0,0
345,25/7/15,0,0,0,0
345,27/7/15,1,3.462983333,0,0
345,28/7/15,0,0,0,0
345,29/7/15,0,0,0,0
345,30/7/15,0,0,0,0
345,31/7/15,2,17.0489055,0,0
345,1/8/15,0,0,0,0
345,2/8/15,0,0,0,0
345,3/8/15,0,0,0,0
345,4/8/15,0,0,0,0
345,5/8/15,0,0,0,0
345,6/8/15,0,0,0,0
345,7/8/15,0,0,0,0
345,8/8/15,0,0,0,0
345,9/8/15,1,55.57812117,0,0
345,10/8/15,0,0,0,0
345,11/8/15,1,79.637212,1,0
345,12/8/15,0,0,0,0
345,13/8/15,0,0,0,0
345,14/8/15,0,0,0,0
345,15/8/15,1,161.593556,0,0
345,16/8/15,0,0,0,0
345,17/8/15,1,13.275448,1,0
345,18/8/15,0,0,0,0
345,19/8/15,1,73.51483767,0,0
345,20/8/15,0,0,0,0
345,21/8/15,1,77.81822,0,0
345,22/8/15,0,0,0,0
345,23/8/15,0,0,0,0
345,24/8/15,0,0,0,0
345,25/8/15,0,0,0,0
345,26/8/15,1,104.9885797,2,0
345,27/8/15,1,50.2530255,0,0
346,8/12/14,1,20.49344867,0,0
346,9/12/14,0,0,0,0
346,10/12/14,0,0,0,0
346,11/12/14,0,0,0,0
346,12/12/14,1,85.02924417,0,0
346,13/12/14,1,142.6016663,1,0
346,14/12/14,0,0,0,0
346,15/12/14,0,0,0,0
346,16/12/14,0,0,0,0
346,17/12/14,0,0,0,0
346,18/12/14,0,0,0,0
346,19/12/14,0,0,0,0
346,20/12/14,0,0,0,0
346,21/12/14,0,0,0,0
346,22/12/14,1,213.900036,1,0
346,23/12/14,1,155.9945205,1,0
346,24/12/14,1,5.297921833,0,0
346,25/12/14,0,0,0,0
346,26/12/14,0,0,0,0
346,27/12/14,0,0,0,0
346,28/12/14,0,0,0,0
346,29/12/14,0,0,0,0
346,30/12/14,0,0,0,0
346,31/12/14,0,0,0,0
346,1/1/15,0,0,0,0
346,2/1/15,0,0,0,0
346,3/1/15,0,0,0,0
346,4/1/15,0,0,0,0
346,5/1/15,0,0,0,0
346,6/1/15,0,0,0,0
346,7/1/15,2,16.85939867,0,0
346,8/1/15,0,0,0,0
346,9/1/15,1,2.221648667,0,0
346,10/1/15,0,0,0,0
346,11/1/15,0,0,0,0
346,12/1/15,1,38.722192,0,0
346,13/1/15,0,0,0,0
346,14/1/15,0,0,0,0
346,15/1/15,0,0,0,0
346,16/1/15,0,0,0,0
346,17/1/15,0,0,0,0
346,18/1/15,0,0,0,0
346,19/1/15,0,0,0,0
346,20/1/15,1,2.235643333,0,0
346,21/1/15,2,468.575047,2,0
346,22/1/15,1,96.5512485,1,0
346,23/1/15,1,119.7923992,0,0
346,24/1/15,1,343.000097,2,0
346,25/1/15,0,0,0,0
346,26/1/15,2,17.84249133,0,0
346,27/1/15,2,16.54421083,1,0
346,28/1/15,2,107.5732243,0,0
346,29/1/15,1,137.4578582,1,0
346,30/1/15,2,141.6799023,1,0
346,31/1/15,1,263.4633185,3,0
346,1/2/15,2,221.0312767,3,0
346,2/2/15,1,62.74539783,1,0
346,3/2/15,1,53.2405155,0,0
346,4/2/15,2,181.3824682,2,0
346,5/2/15,1,165.7556703,1,0
346,6/2/15,0,0,0,0
346,7/2/15,1,15.3927645,0,0
346,8/2/15,0,0,0,0
346,9/2/15,1,12.65947833,1,0
346,10/2/15,0,0,0,0
346,11/2/15,0,0,0,0
346,12/2/15,0,0,0,0
346,13/2/15,0,0,0,0
346,14/2/15,0,0,0,0
346,15/2/15,2,14.91277717,0,0
346,16/2/15,0,0,0,0
346,17/2/15,0,0,0,0
346,18/2/15,0,0,0,0
346,19/2/15,0,0,0,0
346,20/2/15,0,0,0,0
346,21/2/15,0,0,0,0
346,22/2/15,1,41.23446467,0,0
346,23/2/15,1,21.96480133,0,0
346,24/2/15,0,0,0,0
346,25/2/15,0,0,0,0
346,26/2/15,0,0,0,0
346,27/2/15,0,0,0,0
346,28/2/15,0,0,0,1
346,1/3/15,0,0,0,0
346,2/3/15,0,0,0,0
346,3/3/15,1,2.5380375,0,0
346,4/3/15,0,0,0,0
346,5/3/15,0,0,0,0
346,6/3/15,1,17.21112483,0,0
346,7/3/15,1,28.48079917,0,0
346,8/3/15,1,76.49762517,1,0
346,9/3/15,1,64.65168717,1,0
346,10/3/15,1,139.8214595,0,0
346,11/3/15,1,11.4969425,0,0
346,12/3/15,0,0,0,0
346,13/3/15,0,0,0,0
346,14/3/15,0,0,0,0
346,15/3/15,0,0,0,0
346,16/3/15,0,0,0,0
346,17/3/15,1,62.93504367,1,0
346,18/3/15,0,0,0,0
346,19/3/15,0,0,0,0
346,20/3/15,0,0,0,0
346,21/3/15,1,151.6407722,1,0
346,22/3/15,0,0,0,0
346,23/3/15,0,0,0,0
346,24/3/15,0,0,0,0
346,25/3/15,0,0,0,0
346,26/3/15,0,0,0,0
346,27/3/15,0,0,0,0
346,28/3/15,1,27.67033983,0,0
346,29/3/15,0,0,0,0
346,30/3/15,0,0,0,0
346,31/3/15,0,0,0,0
346,1/4/15,0,0,0,0
346,2/4/15,0,0,0,0
346,3/4/15,0,0,0,0
346,4/4/15,0,0,0,0
346,5/4/15,0,0,0,0
346,6/4/15,0,0,0,0
346,7/4/15,0,0,0,0
346,8/4/15,0,0,0,0
346,9/4/15,0,0,0,0
346,10/4/15,0,0,0,0
346,11/4/15,0,0,0,0
346,12/4/15,0,0,0,0
346,13/4/15,0,0,0,0
346,14/4/15,0,0,0,0
346,15/4/15,0,0,0,0
346,16/4/15,0,0,0,0
346,17/4/15,0,0,0,0
346,18/4/15,0,0,0,0
346,19/4/15,0,0,0,0
346,20/4/15,0,0,0,0
346,21/4/15,0,0,0,0
346,22/4/15,1,11.57712033,0,0
346,23/4/15,1,32.00845333,0,0
346,24/4/15,0,0,0,0
346,25/4/15,0,0,0,0
346,26/4/15,0,0,0,0
346,27/4/15,0,0,0,0
346,28/4/15,0,0,0,0
346,29/4/15,0,0,0,0
346,30/4/15,0,0,0,0
346,1/5/15,0,0,0,0
346,2/5/15,1,122.0101752,0,0
346,3/5/15,1,269.4221453,2,0
346,4/5/15,0,0,0,0
346,5/5/15,0,0,0,0
346,6/5/15,0,0,0,0
346,7/5/15,0,0,0,0
346,8/5/15,0,0,0,0
346,9/5/15,0,0,0,0
346,10/5/15,1,196.7343847,0,0
346,11/5/15,0,0,0,0
346,12/5/15,0,0,0,0
346,13/5/15,0,0,0,0
346,14/5/15,1,276.7438323,2,0
346,15/5/15,2,110.2910877,1,0
346,16/5/15,0,0,0,0
346,17/5/15,0,0,0,0
346,18/5/15,0,0,0,0
346,19/5/15,0,0,0,0
346,20/5/15,0,0,0,0
346,21/5/15,0,0,0,0
346,22/5/15,1,14.35686217,0,0
346,23/5/15,0,0,0,0
346,24/5/15,0,0,0,0
346,25/5/15,0,0,0,0
346,26/5/15,0,0,0,0
346,27/5/15,0,0,0,0
346,28/5/15,0,0,0,0
346,29/5/15,0,0,0,0
346,30/5/15,0,0,0,0
346,31/5/15,0,0,0,0
346,1/6/15,0,0,0,0
346,2/6/15,0,0,0,0
346,3/6/15,0,0,0,0
346,4/6/15,1,14.728482,0,0
346,5/6/15,0,0,0,0
346,6/6/15,0,0,0,0
346,7/6/15,2,32.52720467,0,0
346,8/6/15,1,109.7646182,1,0
346,9/6/15,1,24.45500933,0,0
346,10/6/15,0,0,0,0
346,11/6/15,0,0,0,0
346,12/6/15,0,0,0,0
346,13/6/15,0,0,0,0
346,14/6/15,0,0,0,0
346,15/6/15,0,0,0,0
346,16/6/15,0,0,0,0
346,17/6/15,1,55.62200033,0,1
346,18/6/15,1,120.2397273,1,0
346,19/6/15,0,0,0,0
346,20/6/15,1,19.09285433,0,0
346,21/6/15,0,0,0,0
346,22/6/15,1,205.0913075,2,0
346,23/6/15,0,0,0,0
346,24/6/15,1,24.75915767,0,0
346,25/6/15,1,73.09967633,1,0
346,26/6/15,0,0,0,0
346,27/6/15,0,0,0,0
346,28/6/15,0,0,0,0
346,29/6/15,1,31.05430283,0,0
346,30/6/15,0,0,0,0
346,1/7/15,0,0,0,0
346,2/7/15,0,0,0,0
346,3/7/15,0,0,0,0
